event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Blocked,false,2,62.7,13.8,56.188799928251804,false,false,true,false,false
Shot Attempt - Blocked,false,2,77.7,17.7,55.369199619742986,false,false,false,false,false
Shot Attempt - Blocked,false,2,220.9,7.5,87.70938995736148,false,false,false,true,false
Shot Attempt - Blocked,false,1,535.1,15.9,2.6914100157783936,false,false,false,false,false
Shot Attempt - Blocked,false,2,522.4,8.8,45.98776039963981,false,false,false,false,false
Shot Attempt - Over the net,false,2,493.2,11.0,0.3472428970857645,false,false,false,false,false
Shot Attempt - Blocked,false,2,739.6,20.5,70.30797876126348,false,true,false,false,false
Shot Attempt - Blocked,false,2,785.4,3.9,41.6335393365702,false,false,true,false,false
Shot Attempt - Blocked,false,2,852.2,13.5,41.40328292237153,false,false,false,false,false
Shot Attempt - Blocked,false,2,947.6,10.5,82.8749836510982,false,false,false,false,false
Shot Attempt - Wide left,false,2,962.4,8.5,74.80475147318012,false,false,false,true,false
Shot Attempt - Wide left,false,2,1127.1,11.4,80.3718438715133,false,false,false,false,false
Shot Attempt - Deflected,false,2,1133.7,23.4,58.861027563021146,false,false,false,false,false
Shot Attempt - Over the net,false,2,1134.5,4.4,21.25050550713324,true,false,false,true,false
Shot Attempt - Blocked,false,2,1148.4,16.9,41.60286708066024,false,false,false,false,false
Shot Attempt - Over the net,false,2,1187.2,10.8,48.22452260651991,false,false,false,false,false
Shot Attempt - Blocked,false,3,224.7,18.6,85.98041751216253,false,true,true,true,false
Shot Attempt - Blocked,false,3,236.0,11.4,72.52522574374433,false,true,false,true,false
Shot Attempt - Blocked,false,3,238.2,11.1,56.61148642388849,false,true,false,true,false
Shot Attempt - Wide right,false,3,278.7,6.7,71.56505117707799,false,false,false,false,false
Shot Attempt - Over the net,false,3,330.3,13.7,90,false,false,false,false,false
Shot Attempt - Wide right,true,3,341.3,3.9,30.96375653207352,false,false,true,true,false
Shot Attempt - Deflected,false,3,392.3,18.9,70.49149101319188,false,false,false,false,false
Shot Attempt - Wide right,false,3,410.8,11.5,45,false,false,false,false,false
Shot Attempt - Blocked,false,3,411.8,5.7,45.763898460929994,true,false,false,true,false
Shot Attempt - Blocked,false,3,479.0,16.3,70.65926451696735,false,true,false,true,false
Shot Attempt - Blocked,false,1,12.2,19.2,52.815293546766874,false,false,false,true,false
Shot Attempt - Wide left,false,1,110.5,3.0,74.05460409907715,false,false,false,true,false
Shot Attempt - Blocked,false,1,219.6,11.4,70.10456866523434,false,true,false,true,false
Shot Attempt - Blocked,false,1,337.5,14.7,74.43368217514319,false,true,true,true,false
Shot Attempt - Wide right,false,1,424.8,18.5,78.38432987553384,false,false,false,false,false
Shot Attempt - Blocked,false,1,635.3,15.1,55.757967088390004,false,true,false,false,false
Shot Attempt - Deflected,false,1,770.0,14.1,46.8476102659946,false,false,false,false,false
Shot Attempt - Upper left,true,1,1166.3,16.4,68.73094016077148,false,false,false,false,false
Shot Attempt - Upper right,true,2,105.3,10.5,60.39554925399509,false,false,false,false,false
Shot Attempt - Deflected,false,2,173.4,15.1,65.00669473774026,false,false,false,false,false
Shot Attempt - Lower right,true,2,330.6,2.9,53.9726266148964,true,false,false,true,false
Shot Attempt - Blocked,false,2,487.7,22.9,53.07714878373121,false,false,false,false,false
Shot Attempt - Blocked,false,2,645.7,13.8,74.74488129694222,false,false,false,false,false
Shot Attempt - Blocked,false,2,806.1,8.6,89.33380002981686,false,false,true,false,false
Shot Attempt - Deflected,false,2,848.0,11.8,59.816319342777646,false,false,false,false,false
Shot Attempt - Wide left,false,2,991.0,18.0,39.31396570347943,false,true,false,true,false
Shot Attempt - Blocked,false,2,1219.7,11.5,46.13817700748819,false,false,false,false,false
Shot Attempt - Blocked,false,3,20.4,19.7,61.67878876199121,false,true,true,true,false
Shot Attempt - Deflected,false,3,393.7,11.9,60.06848815949221,false,false,false,false,false
Shot Attempt - Blocked,false,3,493.3,19.8,62.63178957111175,false,false,false,false,false
Shot Attempt - Upper left,true,3,571.2,4.2,71.56505117707799,false,false,false,true,false
Shot Attempt - Deflected,false,3,587.6,23.2,53.70408458626692,false,true,false,true,false
Shot Attempt - Wide right,false,3,711.4,8.4,43.42344994481627,false,true,false,true,false
Shot Attempt - Blocked,false,3,712.5,2.4,-11.309932474020215,false,false,false,false,false
Shot Attempt - Deflected,false,3,728.7,19.6,63.029560921349095,false,false,false,false,false
Shot Attempt - Deflected,false,3,755.9,10.3,39.88268515002736,false,false,false,false,false
Shot Attempt - Blocked,false,3,1145.6,10.3,48.3664606634298,false,false,false,false,false
Shot Attempt - Blocked,false,1,222.9,12.9,58.877529803208006,false,false,false,true,false
Shot Attempt - Blocked,false,1,281.9,16.8,75.37912601136834,false,true,true,true,false
Shot Attempt - Blocked,false,1,361.1,14.6,73.07248693585295,false,true,false,true,false
Shot Attempt - Wide right,false,1,635.0,13.1,59.97287576678691,false,false,false,false,true
Shot Attempt - Wide left,false,1,674.7,21.2,48.895848013087516,false,false,true,false,false
Shot Attempt - Blocked,false,1,1007.8,15.9,71.3330857257798,false,false,false,false,false
Shot Attempt - Blocked,false,1,1109.7,22.2,61.15393284910089,false,false,false,false,false
Shot Attempt - Blocked,false,1,1186.7,9.8,48.058697574095824,false,false,false,false,false
Shot Attempt - Wide left,false,2,10.7,4.8,38.45370921670597,true,false,false,true,false
Shot Attempt - Blocked,false,2,81.1,15.6,57.58769338164879,false,false,false,false,false
Shot Attempt - Blocked,false,2,131.6,18.6,70.8723898339283,false,true,true,true,false
Shot Attempt - Deflected,false,2,208.3,13.0,62.62229722866828,false,false,false,false,false
Shot Attempt - Lower right,true,2,242.6,11.4,38.74596725608353,false,true,true,true,false
Shot Attempt - Wide left,false,2,396.2,16.6,79.91183021660999,false,false,false,false,false
Shot Attempt - Wide right,false,2,444.6,3.0,38.99099404250548,false,false,false,false,false
Shot Attempt - Blocked,false,2,780.2,7.4,71.31264849478885,false,false,false,true,false
Shot Attempt - Deflected,false,2,904.0,10.7,32.69946112100191,false,false,false,false,false
Shot Attempt - Upper right,true,2,906.4,3.7,69.07549825507883,false,false,true,false,false
Shot Attempt - Wide right,false,2,1103.4,9.8,32.61924307119283,false,false,false,true,false
Shot Attempt - Upper left,true,3,65.6,3.5,47.48955292199915,false,false,true,false,true
Shot Attempt - Blocked,false,3,205.6,18.5,77.4034267641815,false,false,false,false,false
Shot Attempt - Upper left,true,3,217.4,7.0,84.20720350496785,false,false,true,true,false
Shot Attempt - Deflected,false,3,364.0,17.1,66.03751102542182,false,false,false,false,false
Shot Attempt - Blocked,true,3,476.9,7.6,26.18811069748086,false,true,false,true,false
Shot Attempt - Over the net,false,3,563.9,13.0,70.13295499291335,false,false,false,false,true
Shot Attempt - Blocked,false,3,681.6,17.4,89.01223960036019,false,true,true,true,false
Shot Attempt - Blocked,false,3,698.7,13.0,46.34788728019859,false,true,false,true,false
Shot Attempt - Blocked,false,3,811.9,8.4,65.32313682966294,false,true,false,true,false
Shot Attempt - Wide right,false,3,940.0,15.3,73.00917670801384,false,true,false,true,false
Shot Attempt - Wide left,false,3,1025.5,13.6,61.0735741647464,false,false,false,false,false
Shot Attempt - Blocked,false,3,1056.4,13.2,43.00212014352333,false,false,false,false,false
Shot Attempt - Blocked,false,3,1114.0,17.0,71.88997650009946,false,true,true,true,false
Shot Attempt - Wide right,false,1,92.4,10.2,63.693036174258204,false,false,false,false,false
Shot Attempt - Blocked,false,1,238.0,16.9,82.49526754938805,false,false,false,false,false
Shot Attempt - Bottom middle,true,1,249.9,11.6,51.00900595749453,false,false,false,false,true
Shot Attempt - Blocked,false,1,360.6,15.2,59.03624346792648,false,true,true,true,false
Shot Attempt - Blocked,false,2,326.0,14.7,84.91173980246239,false,false,false,false,true
Shot Attempt - Upper left,true,2,445.2,6.1,58.52316065041602,false,false,false,false,false
Shot Attempt - Wide left,false,2,595.0,9.1,79.18612248637503,false,true,true,true,true
Shot Attempt - Blocked,false,2,615.6,11.5,61.59475356652923,false,false,false,false,false
Shot Attempt - Blocked,false,2,760.9,8.1,59.162168055312755,false,false,false,false,false
Shot Attempt - Over the net,false,2,1061.7,12.6,73.73979529168804,false,true,false,true,false
Shot Attempt - Wide left,false,2,1089.5,8.9,82.23483398157467,false,false,false,false,false
Shot Attempt - Blocked,false,1,189.8,9.0,86.14319901441016,false,false,true,false,false
Shot Attempt - Blocked,false,1,370.2,14.7,61.99836518736357,false,false,false,false,false
Shot Attempt - Blocked,false,1,448.2,20.1,56.72511201516508,false,false,false,false,false
Shot Attempt - Blocked,false,1,784.8,11.1,41.82016988013577,false,false,false,false,false
Shot Attempt - Wide right,false,1,895.9,19.2,88.50825956462728,false,false,false,false,true
Shot Attempt - Deflected,false,1,921.9,20.9,68.355564859286,false,false,false,false,false
Shot Attempt - Wide right,false,1,922.4,7.2,57.01147838636545,true,false,false,true,false
Shot Attempt - Blocked,false,1,980.3,11.9,51.17992424918311,false,false,false,false,true
Shot Attempt - Blocked,false,1,1135.9,13.9,36.96055544916335,false,false,false,false,false
Shot Attempt - Blocked,false,1,1169.4,16.0,71.90951063130781,false,false,false,false,false
Shot Attempt - Bottom middle,true,2,64.6,6.5,87.35745470593527,false,true,true,true,false
Shot Attempt - Deflected,false,2,199.1,14.6,88.43064519525102,false,false,false,false,false
Shot Attempt - Blocked,false,2,387.3,18.5,70.66519146217358,false,true,false,true,false
Shot Attempt - Blocked,false,2,443.7,13.6,78.52447324857697,false,false,false,false,true
Shot Attempt - Blocked,false,2,671.0,15.6,73.33652091711207,false,false,false,false,true
Shot Attempt - Blocked,false,2,718.9,19.5,65.33057108153676,false,false,false,true,false
Shot Attempt - Blocked,false,2,1024.8,9.9,71.37842063351242,false,false,true,false,false
Shot Attempt - Blocked,false,2,1029.5,17.8,52.03497591043114,false,false,false,false,false
Shot Attempt - Wide left,false,2,1182.9,11.9,52.9269266826896,false,false,false,false,false
Shot Attempt - Blocked,false,3,28.8,15.1,54.41562639154033,false,true,true,true,false
Shot Attempt - Blocked,false,3,59.4,16.5,86.5106750942036,false,false,false,false,false
Shot Attempt - Deflected,true,3,230.3,20.5,62.01254680924402,false,false,false,false,false
Shot Attempt - Deflected,false,3,260.1,16.7,87.25738864251839,false,false,false,false,false
Shot Attempt - Blocked,false,3,286.4,12.3,53.42696902148067,false,false,false,false,false
Shot Attempt - Wide right,false,3,296.5,6.8,73.46516214265485,false,false,false,false,false
Shot Attempt - Blocked,false,3,423.8,5.4,55.37584492005105,false,false,false,false,false
Shot Attempt - Wide left,false,3,503.3,11.1,53.569141879837645,false,false,false,false,false
Shot Attempt - Blocked,false,3,533.2,21.2,66.29115521972622,false,false,false,false,true
Shot Attempt - Blocked,false,3,602.9,14.1,59.62087398863166,false,false,false,false,false
Shot Attempt - Wide left,false,3,983.8,10.0,24.820541335489082,false,true,true,true,false
Shot Attempt - Deflected,false,3,1197.2,18.0,37.568592028827496,false,false,false,false,false
Shot Attempt - Blocked,false,1,297.6,15.8,47.202598161765806,false,false,true,false,false
Shot Attempt - Blocked,false,1,455.0,19.2,60.79453848356484,false,false,false,false,false
Shot Attempt - Blocked,false,1,485.1,14.7,88.03858233222965,false,false,false,false,true
Shot Attempt - Bottom middle,true,1,560.3,2.3,69.14554196042165,false,true,true,true,false
Shot Attempt - Blocked,false,1,651.1,17.5,45,false,false,false,false,true
Shot Attempt - Blocked,false,1,1084.6,14.8,63.07797039218973,false,true,false,true,true
Shot Attempt - Blocked,false,2,116.7,4.0,56.72511201516508,false,false,false,false,false
Shot Attempt - Over the net,false,2,326.3,14.5,34.05578030093243,false,false,false,false,true
Shot Attempt - Wide right,false,2,464.4,8.0,21.501434324047906,false,true,false,true,false
Shot Attempt - Blocked,false,2,486.0,20.0,67.10944834375168,false,true,false,true,false
Shot Attempt - Bottom middle,true,2,698.7,5.8,14.85861444792466,false,false,false,false,false
Shot Attempt - Wide right,false,2,763.2,13.4,69.0874523086323,false,false,false,false,false
Shot Attempt - Bottom middle,true,2,835.1,2.5,37.8749836510982,false,false,false,false,false
Shot Attempt - Deflected,false,2,872.8,19.3,77.98852161363456,false,false,false,false,false
Shot Attempt - Wide left,false,2,913.4,15.3,87.36324157385955,false,true,true,true,false
Shot Attempt - Wide right,false,2,1043.1,20.4,56.963778891244054,false,false,false,false,false
Shot Attempt - Over the net,false,2,1099.5,15.5,65.65064465951123,false,false,false,false,false
Shot Attempt - Blocked,false,2,1192.8,12.3,51.340191745909905,false,false,false,false,false
Shot Attempt - Blocked,false,3,290.2,13.8,52.512144103052755,false,false,false,true,false
Shot Attempt - Blocked,false,3,316.3,14.2,77.33937707974127,false,false,true,false,true
Shot Attempt - Blocked,false,3,393.1,6.3,49.82076607809266,false,false,false,false,false
Shot Attempt - Blocked,false,3,419.4,7.8,77.22875743509856,false,false,false,false,false
Shot Attempt - Deflected,false,3,721.5,17.1,87.65586752593016,false,true,false,true,false
Shot Attempt - Deflected,false,3,841.7,10.1,83.72270151040244,false,false,false,false,false
Shot Attempt - Over the net,false,3,961.6,16.2,68.13142081462748,false,false,false,false,true
Shot Attempt - Blocked,false,3,999.6,12.1,33.39848846798724,false,false,false,false,false
Shot Attempt - Blocked,false,3,1199.1,10.2,64.21267181718562,false,false,false,false,false
Shot Attempt - Blocked,false,1,341.9,17.8,87.42664053682319,false,false,false,false,false
Shot Attempt - Wide left,false,1,398.3,17.4,83.36748538486154,false,false,true,false,false
Shot Attempt - Wide right,false,1,508.1,6.1,53.53076560994813,true,false,false,true,false
Shot Attempt - Blocked,false,1,563.4,10.3,57.43956201884655,false,false,false,false,false
Shot Attempt - Blocked,false,1,940.4,21.1,51.74557964748282,false,false,false,false,false
Shot Attempt - Over the net,false,2,95.0,11.0,65.11258828907549,false,true,false,true,false
Shot Attempt - Blocked,false,2,224.2,11.3,48.09405805891711,false,false,false,false,false
Shot Attempt - Over the net,false,2,272.0,4.8,57.33908727832619,true,false,false,true,false
Shot Attempt - Lower left,false,2,319.2,16.9,74.05460409907715,false,false,false,false,false
Shot Attempt - Wide right,false,2,548.6,7.4,47.95077910900635,false,false,false,false,false
Shot Attempt - Over the net,false,2,626.3,3.3,79.38034472384487,false,true,false,true,false
Shot Attempt - Wide left,false,2,638.4,8.7,82.71104767638987,false,true,false,true,false
Shot Attempt - Blocked,false,2,674.1,16.9,57.58296249407693,false,true,true,true,false
Shot Attempt - Blocked,false,2,906.4,18.0,39.31396570347943,false,false,false,false,false
Shot Attempt - Wide right,false,2,1024.8,18.8,65.40020939484253,false,false,false,false,false
Shot Attempt - Upper right,true,2,1062.6,4.2,68.45902408146156,false,true,false,true,false
Shot Attempt - Wide right,false,3,55.3,17.3,57.84770485871766,false,true,true,true,false
Shot Attempt - Blocked,false,3,376.4,12.0,84.24173983563324,false,false,false,false,false
Shot Attempt - Deflected,false,3,708.0,18.3,76.5781649321138,false,false,false,false,false
Shot Attempt - Lower right,true,3,880.8,3.0,90,false,false,false,false,false
Shot Attempt - Blocked,false,1,80.4,21.5,54.364492286853675,false,false,false,false,false
Shot Attempt - Blocked,false,1,292.5,19.9,58.3136323121434,false,false,false,false,false
Shot Attempt - Blocked,false,1,393.4,19.0,60.06023585081918,false,false,false,false,false
Shot Attempt - Wide left,false,1,481.2,16.7,85.89000203872523,false,false,false,false,false
Shot Attempt - Blocked,false,1,521.3,20.8,59.97059823848534,false,false,false,false,false
